galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,Mtot_(star_HI_Hii),M_h1,M_h2
10217-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84963200000.0,nan,nan,nan
10217-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1356950000.0,nan,nan,nan
10217-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1806120000.0,nan,nan,nan
10218-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19077400000.0,nan,nan,nan
10218-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11121200000.0,nan,nan,nan
10218-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48899700000.0,nan,nan,nan
10218-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,603440000.0,nan,nan,nan
10218-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2117240000.0,nan,nan,nan
10218-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,959793000.0,nan,nan,nan
10218-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17505800000.0,nan,nan,nan
10218-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10082000000.0,nan,nan,nan
10218-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44896100000.0,nan,nan,nan
10218-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15698400000.0,nan,nan,nan
10218-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13073000000.0,nan,nan,nan
10218-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72947100000.0,nan,nan,nan
10218-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13660500000.0,nan,nan,nan
10218-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2927730000.0,nan,nan,nan
10218-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7034600000.0,nan,nan,nan
10218-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,493449000.0,nan,nan,nan
10218-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1231410000.0,nan,nan,nan
10219-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3801410000.0,nan,nan,nan
10219-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8518990000.0,nan,nan,nan
10219-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59276400000.0,nan,nan,nan
10219-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1172120000.0,nan,nan,nan
10219-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1699700000.0,nan,nan,nan
10219-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1265650000.0,nan,nan,nan
10219-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,609037000.0,nan,nan,nan
10219-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701150000.0,nan,nan,nan
10219-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2554660000.0,nan,nan,nan
10219-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,677708000.0,nan,nan,nan
10219-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,144951000000.0,nan,nan,nan
10219-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704510000.0,nan,nan,nan
10219-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50192300000.0,nan,nan,nan
10219-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1530360000.0,nan,nan,nan
10219-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1704930000.0,nan,nan,nan
10219-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,707587000.0,nan,nan,nan
10219-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6985630000.0,nan,nan,nan
10220-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3631330000.0,nan,nan,nan
10220-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26152700000.0,nan,nan,nan
10220-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,718949000.0,nan,nan,nan
10220-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5757160000.0,nan,nan,nan
10220-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27677300000.0,nan,nan,nan
10220-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3110510000.0,nan,nan,nan
10220-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9936020000.0,nan,nan,nan
10220-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2878000000.0,nan,nan,nan
10220-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40122400000.0,nan,nan,nan
10220-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14189500000.0,nan,nan,nan
10220-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46848100000.0,nan,nan,nan
10220-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55416300000.0,nan,nan,nan
10220-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92057400000.0,nan,nan,nan
10220-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34332900000.0,nan,nan,nan
10220-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12361800000.0,nan,nan,nan
10220-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17787300000.0,nan,nan,nan
10220-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1226380000.0,nan,nan,nan
10221-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7210150000.0,nan,nan,nan
10221-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,945094000.0,nan,nan,nan
10221-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,501837000.0,nan,nan,nan
10221-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,880124000.0,nan,nan,nan
10221-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1213220000.0,nan,nan,nan
10221-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10221-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3224370000.0,nan,nan,nan
10221-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6398470000.0,nan,nan,nan
10221-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22725900000.0,nan,nan,nan
10221-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17913900000.0,nan,nan,nan
10221-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1955520000.0,nan,nan,nan
10221-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1379430000.0,nan,nan,nan
10221-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50723800000.0,nan,nan,nan
10221-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19365400000.0,nan,nan,nan
10221-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12526900000.0,nan,nan,nan
10221-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24263100000.0,nan,nan,nan
10221-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71509300000.0,nan,nan,nan
10222-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13281500000.0,nan,nan,nan
10222-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49590600000.0,nan,nan,nan
10222-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4226870000.0,nan,nan,nan
10222-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38985300000.0,nan,nan,nan
10222-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4085150000.0,nan,nan,nan
10222-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3302970000.0,nan,nan,nan
10222-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2481260000.0,nan,nan,nan
10222-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17552500000.0,nan,nan,nan
10222-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32882100000.0,nan,nan,nan
10222-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28821600000.0,nan,nan,nan
10222-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54114800000.0,nan,nan,nan
10222-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50550500000.0,nan,nan,nan
10222-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,643959000.0,nan,nan,nan
10222-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36994700000.0,nan,nan,nan
10222-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100845000000.0,nan,nan,nan
10222-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2679670000.0,nan,nan,nan
10222-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,620220000.0,nan,nan,nan
10223-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,193858000000.0,nan,nan,nan
10223-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3574610000.0,nan,nan,nan
10223-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6743630000.0,nan,nan,nan
10223-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,563522000.0,nan,nan,nan
10223-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3378990000.0,nan,nan,nan
10223-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2899230000.0,nan,nan,nan
10223-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1886060000.0,nan,nan,nan
10223-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72963400000.0,nan,nan,nan
10223-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3310120000.0,nan,nan,nan
10223-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8169360000.0,nan,nan,nan
10223-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1609730000.0,nan,nan,nan
10223-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,436587000.0,nan,nan,nan
10223-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42611300000.0,nan,nan,nan
10223-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59971500000.0,nan,nan,nan
10223-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2904530000.0,nan,nan,nan
10223-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60357200000.0,nan,nan,nan
10223-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5966310000.0,nan,nan,nan
10224-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2414360000.0,nan,nan,nan
10224-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,961605000.0,nan,nan,nan
10224-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35743300000.0,nan,nan,nan
10224-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3504330000.0,nan,nan,nan
10224-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36707400000.0,nan,nan,nan
10224-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2912060000.0,nan,nan,nan
10224-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,881028000.0,nan,nan,nan
10224-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51513800000.0,nan,nan,nan
10224-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14656100000.0,nan,nan,nan
10224-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3169070000.0,nan,nan,nan
10224-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16700500000.0,nan,nan,nan
10224-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4267040000.0,nan,nan,nan
10224-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52181200000.0,nan,nan,nan
10224-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5012500000.0,nan,nan,nan
10224-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1139610000.0,nan,nan,nan
10224-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14783400000.0,nan,nan,nan
10224-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6173980000.0,nan,nan,nan
10225-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2809480000.0,nan,nan,nan
10225-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1138940000.0,nan,nan,nan
10225-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3546670000.0,nan,nan,nan
10225-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45315100000.0,nan,nan,nan
10225-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61928500000.0,nan,nan,nan
10225-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6679250000.0,nan,nan,nan
10225-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3265130000.0,nan,nan,nan
10225-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45788500000.0,nan,nan,nan
10225-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12019200000.0,nan,nan,nan
10225-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2237890000.0,nan,nan,nan
10225-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,734335000.0,nan,nan,nan
10225-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20865500000.0,nan,nan,nan
10225-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97339300000.0,nan,nan,nan
10225-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,528923000.0,nan,nan,nan
10226-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,681063000.0,nan,nan,nan
10226-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22824700000.0,nan,nan,nan
10226-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4795180000.0,nan,nan,nan
10226-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15283300000.0,nan,nan,nan
10226-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7212020000.0,nan,nan,nan
10226-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,520925000.0,nan,nan,nan
10226-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,461369000.0,nan,nan,nan
10226-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,628984000.0,nan,nan,nan
10226-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,731341000.0,nan,nan,nan
10226-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6563370000.0,nan,nan,nan
10226-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15406700000.0,nan,nan,nan
10226-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,592036000.0,nan,nan,nan
10226-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20064300000.0,nan,nan,nan
10226-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,988314000.0,nan,nan,nan
10226-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17237000000.0,nan,nan,nan
10226-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106716000000.0,nan,nan,nan
10226-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72932000000.0,nan,nan,nan
10480-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10480-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10481-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10482-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10483-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10484-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10485-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10486-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
10487-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
